id,lang,word_id,position,tl,example_ru,example_tl,info
407413,en,35242,1,vaporization,,,
407414,en,35243,1,monitor lizard,,,
407415,en,35244,1,barbarism,,,
407416,en,35245,1,varenets,,,
407417,en,35246,1,variation,,,
407418,en,35247,1,saltworks,,,
407419,en,35248,1,variety show,,,
407421,en,35249,1,Varangian,,,
407422,en,35250,1,basilisk,,,
407423,en,35251,1,water-closet,,,
407424,en,35252,1,water-line,,,
407425,en,35253,1,water-level,,,
407426,en,35254,1,water-polo player,,,
407428,en,35255,1,water polo,,,
407429,en,35256,1,watt-hour,,,
407431,en,35257,1,waffle-iron,,,
407432,en,35258,1,cavalry sergeant-major,,,
407433,en,35259,1,sculpture,,,
407434,en,35260,1,sculptor,,,
407435,en,35261,1,soak,,,
407436,en,35262,1,"sunken, hollow",,,
407437,en,35263,1,never,,,
407438,en,35264,1,"fling, plunge",,,
407439,en,35265,1,trust,,,
407440,en,35266,1,trust,,,
407441,en,35267,1,in the evening,,,
407442,en,35268,1,screw,,,
407444,en,35269,1,imported,,,
407445,en,35270,1,eight times,,,
407446,en,35271,1,eight,,,
407447,en,35272,1,"knit in, mix up, involve",,,
407448,en,35273,1,in the heat of the moment,,,
407449,en,35274,1,"ram, drum, din",,,
407450,en,35275,1,"move, push",,,
407454,en,35277,1,nine times,,,
407455,en,35278,1,nine,,,
407456,en,35279,1,"fit, fix, set",,,
407457,en,35280,1,"pull, pass",,,
407458,en,35281,1,ten times,,,
407459,en,35282,1,ten,,,
407460,en,35283,1,"be widowed, be a widow, be a widower",,,
407461,en,35284,1,"widowhood, widowerhood",,,
407462,en,35285,1,"be a window, be a widower",,,
407463,en,35286,1,"insufflation, pneumothorax",,,
407464,en,35287,1,thoughtfulness,,,
407465,en,35288,1,respiratory,,,
407466,en,35289,1,vegetarianism,,,
407467,en,35290,1,"vegetation, vegetative",,,
407468,en,35291,1,vegetation,,,
407469,en,35292,1,holding one pailful,,,
407470,en,35293,1,fine,,,
407471,en,35294,1,fan-shaped,,,
407472,en,35295,1,eyelids,,,
407473,en,35296,1,cross-country,,,
407474,en,35297,1,drawer,,,
407475,en,35298,1,holder of bill of exchange,,,
407476,en,35299,1,vectorial,,,
407477,en,35300,1,squirrel,,,
407480,en,35302,1,great-power,,,
407481,en,35303,1,Great Russian,,,
407482,en,35304,1,Great Russian,,,
407483,en,35305,1,"stateliness, majesty",,,
407484,en,35306,1,"glorification, extolling, songs of praise",,,
407485,en,35307,1,"majesty, grandeur, sublimity",,,
407486,en,35308,1,cycle race,,,
407488,en,35309,1,racing cyclist,,,
407490,en,35310,1,cycle track,,,
407492,en,35311,1,cycle race,,,
407493,en,35312,1,"bicyclist, cyclist",,,
407494,en,35314,1,cycle track,,,
407496,en,35315,1,whale-boat,,,
407497,en,35316,1,velveteen,,,
407499,en,35317,1,"noble, grand",,,
407500,en,35318,1,velours,,,
407501,en,35319,1,velar,,,
407502,en,35320,1,Hungarian woman,,,
407503,en,35320,2,Hungarian dance,,,
407504,en,35321,1,vendetta,,,
407505,en,35322,1,venereal patient,,,
407506,en,35323,1,"venereologist, specialist in venereal diseases",,,
407507,en,35324,1,"venereology, science of venereal diseases",,,
407508,en,35325,1,Venezuelan,,,
407510,en,35326,1,Venezuelan,,,
407512,en,35327,1,Venetian,,,
407513,en,35328,1,Venetian,,,
407514,en,35329,1,coronal,,,
407515,en,35330,1,Viennese,,,
407516,en,35331,1,"ventilate, air",,,
407518,en,35332,1,"monarch, sovereign, crowned head, wearer of a crown",,,
407519,en,35333,1,wedding,,,
407520,en,35334,1,"corollaceous, corolliform",,,
407521,en,35335,1,"corollaceous, corolliform",,,
407522,en,35336,1,verbena,,,
407523,en,35337,1,female camel,,,
407524,en,35338,1,young of camel,,,
407525,en,35339,1,"pussy-willow, osier",,,
407526,en,35340,1,"join, enlist, sign a contract",,,
407527,en,35341,1,irritate,,,
407528,en,35342,1,Ericaceae,,,
407529,en,35343,1,"spindle-shaped, fusiform",,,
407530,en,35344,1,"chains, fetters",,,
407531,en,35345,1,opening day,,,
407532,en,35346,1,"loyal, faithful",,,
407533,en,35347,1,veronal,,,
407535,en,35349,1,apostate,,,
407536,en,35350,1,apostasy,,,
407537,en,35351,1,"toleration, tolerance",,,
407538,en,35352,1,tolerant,,,
407539,en,35353,1,"likelihood, probability",,,
407540,en,35354,1,probabilistic,,,
407541,en,35355,1,versification,,,
407542,en,35356,1,"imposer, maker-up",,,
407543,en,35357,1,composing-stick,,,
407544,en,35358,1,"make-up, making-up, page-proof",,,
407546,en,35359,1,"verticality, perpendicularity",,,
407547,en,35360,1,"flirt, coquette",,,
407548,en,35361,1,"head of the femur, swivel, pivot bracket, pivot yoke",,,
407549,en,35362,1,fidgetiness,,,
407550,en,35363,1,heliport,,,
407551,en,35364,1,"giddy person, flibbertigibbet",,,
407552,en,35365,1,"the upper strata, summit, leadership, high notes",,,
407553,en,35366,1,"command, leadership",,,
407554,en,35367,1,ringleader,,,
407555,en,35368,1,smatterer,,,
407556,en,35369,1,superficiality,,,
407557,en,35370,1,"steel erector, spiderman, steeplejack",,,
407558,en,35371,1,"fishing-basket, fish-trap",,,
407559,en,35372,1,leafy tops of vegetables,,,
407560,en,35373,1,dough-spaddle,,,
407561,en,35374,1,spring ploughing,,,
407562,en,35375,1,in spring,,,
407564,en,35376,1,in spring,,,
407565,en,35377,1,freckles,,,
407567,en,35378,1,weigher,,,
407568,en,35379,1,ponderability,,,
407569,en,35380,1,"vestal, vestal virgin",,,
407571,en,35382,1,old clothes dealer,,,
407572,en,35383,1,anemone,,,
407573,en,35384,1,"frivolity, empty-headedness, flightiness, instability, fickleness",,,
407574,en,35385,1,sail,,,
407575,en,35386,1,wind-proof,,,
407576,en,35387,1,anemometer,,,
407577,en,35388,1,wind-proof,,,
407578,en,35389,1,wind-powered,,,
407579,en,35390,1,"wind-sock, wind-cone",,,
407580,en,35391,1,rudder-air scoop,,,
407582,en,35393,1,wind,,,
407584,en,35394,1,"decrepitude, dilapidation",,,
407585,en,35395,1,night was falling,,,
407586,en,35396,1,in the evening,,,
407587,en,35397,1,"evening student, student attending evening classes, night-school student",,,
407588,en,35398,1,vespers,,,
407589,en,35399,1,in the evening,,,
407591,en,35400,1,"last night, yesternight",,,
407592,en,35401,1,soothsayer,,,
407594,en,35403,1,"winnowing-machine, winnower",,,
407595,en,35404,1,implantation,,,
407596,en,35405,1,interdependency,,,
407597,en,35406,1,interchangeability,,,
407598,en,35407,1,interchangeable,,,
407599,en,35408,1,interconditionality,,,
407600,en,35409,1,"real, not imaginary",,,
407601,en,35410,1,"embolden, reassure, cheer up, buck up",,,
407602,en,35411,1,agitated,,,
407603,en,35412,1,shaking,,,
407604,en,35413,1,"infuriated, furious",,,
407606,en,35414,1,"upthrust, upcast, uplift",,,
407607,en,35415,1,sprinkle,,,
407608,en,35416,1,"agitated, disturbed, worked-up, wrought-up",,,
407609,en,35417,1,"agitate, disturb, work up",,,
407612,en,35419,1,weigh oneself,,,
407614,en,35420,1,raise,,,
407615,en,35421,1,"highly-strung, strung-up, excited, wrought-up",,,
407617,en,35422,1,"excite, work up",,,
407618,en,35423,1,whirl,,,
407619,en,35424,1,"cock, impute, saddle",,,
407620,en,35425,1,"thrash, give it hot",,,
407621,en,35426,1,pile up,,,
407623,en,35428,1,"hitch up, jerk up, hang, string up",,,
407624,en,35429,1,"squabble, have a quarrel, have an argument",,,
407625,en,35430,1,rise in price,,,
407626,en,35431,1,"start, starting, flinching, wincing, quiver, quivering",,,
407627,en,35432,1,"blow up, inflate",,,
407629,en,35434,1,"rear, raise on its hind legs",,,
407630,en,35435,1,"rear, ramp",,,
407631,en,35436,1,climb up,,,
407632,en,35437,1,"cherish, foster",,,
407633,en,35438,1,bald patch,,,
407634,en,35439,1,"tousled, ruffled, dishevelled",,,
407635,en,35440,1,"tousle, ruffle",,,
407636,en,35441,1,first ploughing,,,
407637,en,35442,1,"perch, clamber",,,
407638,en,35443,1,bridle,,,
407639,en,35444,1,"grow, cultivate, bring up, nurture",,,
407640,en,35445,1,"cut up, open",,,
407641,en,35446,1,explosion-proof,,,
407642,en,35447,1,loosening,,,
407643,en,35448,1,loosen,,,
407644,en,35449,1,"pitch, fall, go for",,,
407645,en,35450,1,"mount, drive up, ascend",,,
407646,en,35451,1,"fly out, bristle up",,,
407647,en,35452,1,dishevelled,,,
407648,en,35453,1,"tousle, ruffle, rumple",,,
407649,en,35454,1,"exactingness, severity, strictness",,,
407650,en,35455,1,"exact, recover, make answer",,,
407651,en,35456,1,"vibrator, oscillator",,,
407652,en,35457,1,vibrio,,,
407653,en,35458,1,vibrating,,,
407654,en,35459,1,vivisection,,,
407655,en,35460,1,whig,,,
407656,en,35461,1,wigwam,,,
407657,en,35462,1,"vicugna, vicuna",,,
407658,en,35463,1,"video, videotaped",,,
407659,en,35464,1,videotelephone,,,
407661,en,35465,1,videotelephone,,,
407662,en,35466,1,"multitudes, huge numbers, in immense quantity",,,
407663,en,35467,1,"modification, alteration, variant",,,
407664,en,35468,1,"changeability, variability, mutability",,,
407665,en,35469,1,"modify, alter",,,
407667,en,35470,1,"alter, undergo a modification",,,
407668,en,35471,1,view-finder,,,
407669,en,35472,1,formation of species,,,
407670,en,35473,1,Byzantine,,,
407672,en,35474,1,shrillness,,,
407673,en,35475,1,viziga,,,
407674,en,35476,1,"sight, sighting device, view-finder",,,
407675,en,35477,1,"vise, visa, sight",,,
407678,en,35479,1,vetch,,,
407679,en,35480,1,Victoria regia,,,
407680,en,35481,1,forked,,,
407681,en,35482,1,"forked, bifurcate",,,
407682,en,35483,1,"wagging, prevarication, equivocation, subterfuges, evasions",,,
407683,en,35484,1,wind-surfer,,,
407684,en,35485,1,wind-surfing,,,
407686,en,35486,1,confess,,,
407687,en,35487,1,set square,,,
407688,en,35488,1,"viticulture, vine-growing",,,
407689,en,35489,1,"viticulturist, vine-grower",,,
407690,en,35490,1,grape,,,
407691,en,35491,1,wine-maker,,,
407693,en,35492,1,wine-making,,,
407695,en,35493,1,wine-making,,,
407696,en,35494,1,distiller,,,
407698,en,35495,1,distillation,,,
407700,en,35496,1,distilling,,,
407702,en,35497,1,"representative collection of vintage wines, a good cellar",,,
407703,en,35499,1,"wine trade, wine-shop, wine-store",,,
407704,en,35500,1,cup-bearer,,,
407705,en,35501,1,"screw up, play vint",,,
407706,en,35502,1,"rotary-wing aircraft, rotor-craft",,,
407707,en,35503,1,rotary-wing,,,
407709,en,35505,1,propeller,,,
407710,en,35506,1,"spiral, helical",,,
407711,en,35507,1,screw-cutting,,,
407712,en,35508,1,vignette,,,
407713,en,35509,1,viol,,,
407714,en,35510,1,"violoncellist, cellist",,,
407715,en,35511,1,intensify,,,
407716,en,35512,1,virtuosity,,,
407717,en,35513,1,virulence,,,
407718,en,35514,1,virulent,,,
407719,en,35515,1,virologist,,,
407720,en,35516,1,"verses, doggerel",,,
407721,en,35517,1,hang,,,
407722,en,35518,1,"viscose, rayon",,,
407724,en,35519,1,"viscose, rayon",,,
407725,en,35520,1,lop-eared,,,
407726,en,35521,1,bismuth,,,
407727,en,35522,1,temporal,,,
407728,en,35523,1,whist,,,
407729,en,35524,1,pendant,,,
407730,en,35525,1,vitalism,,,
407731,en,35526,1,vitalist,,,
407732,en,35527,1,vitalistic,,,
407733,en,35528,1,"rich in vitamin content, rich in vitamins",,,
407734,en,35529,1,"floridity, floweriness, ornateness",,,
407735,en,35530,1,orate,,,
407736,en,35531,1,orator,,,
407737,en,35532,1,wood-pigeon,,,
407738,en,35533,1,sway,,,
407739,en,35534,1,like the wind,,,
407740,en,35535,1,whirl,,,
407741,en,35536,1,vice-admiral,,,
407743,en,35537,1,vice-consul,,,
407744,en,35538,1,viceroy,,,
407745,en,35539,1,"cherry orchard, cherry grove",,,
407746,en,35540,1,plant,,,
407748,en,35541,1,"roll into, wheel in, roll, wheel",,,
407752,en,35543,1,supplementary,,,
407753,en,35544,1,"loose leaf, bush, shell",,,
407754,en,35545,1,paste in,,,
407756,en,35546,1,"pasting-in, inset",,,
407757,en,35547,1,"wedge in, put in",,,
407758,en,35548,1,"wedge oneself, be wedged in",,,
407760,en,35549,1,"driving in, hammering in",,,
407761,en,35550,1,"root in, inculcate",,,
407762,en,35551,1,"take root, become rooted, be inculcated",,,
407764,en,35552,1,"dissemination, impregnation",,,
407765,en,35553,1,"sprinkle, intersperse, pepper",,,
407766,en,35554,1,"be sprinkled, be interspersed, be peppered, be impregnated",,,
407769,en,35556,1,round,,,
407770,en,35557,1,twist in,,,
407771,en,35558,1,tastiness,,,
407772,en,35559,1,lack of objective criteria,,,
407773,en,35560,1,"moisture-proof, damp-proof",,,
407774,en,35561,1,moisture resistant,,,
407775,en,35562,1,sovereign,,,
407776,en,35563,1,"rule, hold, sway, exercise dominion sovereignty",,,
407777,en,35564,1,"become humid, damp",,,
407778,en,35565,1,"mistress, sovereign",,,
407779,en,35566,1,"power-loving, ambition, craving aspiration lust for power",,,
407780,en,35567,1,hair-shirt,,,
407782,en,35569,1,"be stuck, get caught",,,
407783,en,35570,1,"plump, flop, get into an awkward situation",,,
407784,en,35571,1,"lovingly, amorously",,,
407785,en,35572,1,amorousness,,,
407786,en,35573,1,"amorous, of an amorous disposition",,,
407787,en,35574,1,"puttying, cementing, fixing",,,
407788,en,35575,1,"putty in, fix in",,,
407790,en,35577,1,"impute, lay to the charge",,,
407791,en,35578,1,be ice-bound,,,
407792,en,35579,1,"capacity, tonnage",,,
407793,en,35580,1,"capaciousness, roominess, spaciousness",,,
407794,en,35581,1,tack in,,,
407795,en,35582,1,"mix in, mix up, implicate",,,
407797,en,35584,1,"wall in, wall into",,,
407798,en,35585,1,extra-atmospheric,,,
407799,en,35586,1,timeless,,,
407800,en,35587,1,extragalactic,,,
407801,en,35588,1,non-European,,,
407802,en,35589,1,"in out-of-school hours, extracurricular, out-of-school",,,
407803,en,35590,1,non-class,,,
407804,en,35591,1,out-of-competition,,,
407805,en,35592,1,extraparliamentary,,,
407808,en,35594,1,out-of-office,,,
407809,en,35595,1,extrajudicial,,,
407810,en,35596,1,out-of-school,,,
407812,en,35598,1,"new, strange",,,
407813,en,35599,1,"internal organs, inside, entrails, intestines, viscera",,,
407815,en,35600,1,intra-atomic,,,
407816,en,35601,1,intraspecific,,,
407817,en,35602,1,factory,,,
407818,en,35603,1,factory,,,
407819,en,35604,1,intramuscular,,,
407820,en,35605,1,of home policy,,,
407822,en,35606,1,intranuclear,,,
407823,en,35607,1,grandchildren,,,
407824,en,35608,1,distinctness,,,
407825,en,35609,1,"for ever, never",,,
407826,en,35610,1,concavity,,,
407827,en,35611,1,"settlement, establishment",,,
407828,en,35612,1,"install, house, settle, establish",,,
407829,en,35613,1,settle,,,
407830,en,35614,1,"vaudeville, comic sketch",,,
407832,en,35615,1,water-skier,,,
407833,en,35616,1,water-skier,,,
407834,en,35617,1,water-ski,,,
407836,en,35619,1,water-heating,,,
407837,en,35620,1,waterproof,,,
407838,en,35621,1,water-gauge,,,
407839,en,35622,1,displacement,,,
407840,en,35623,1,diving,,,
407841,en,35624,1,hydropathic,,,
407842,en,35625,1,"hydropathy, hydropathic treatment, water-cure",,,
407843,en,35626,1,chief bargee,,,
407844,en,35627,1,hydrophilous,,,
407845,en,35628,1,water-gauge,,,
407846,en,35629,1,"gully, ravine",,,
407847,en,35630,1,"watertightness, impermeability to water",,,
407848,en,35631,1,"watertight, waterproof",,,
407850,en,35632,1,water-carrier,,,
407851,en,35633,1,water-bearing,,,
407852,en,35634,1,sufficiency of water-supply,,,
407853,en,35635,1,"overflow, drainage system",,,
407854,en,35636,1,"drainage, drain",,,
407855,en,35637,1,pumping,,,
407856,en,35638,1,discharge,,,
407857,en,35639,1,water-repellent,,,
407858,en,35640,1,"water-purifying, water-purification",,,
407859,en,35641,1,permeable to water,,,
407860,en,35642,1,water-distributor,,,
407861,en,35643,1,cutwater,,,
407862,en,35644,1,spillway,,,
407863,en,35645,1,"spill way, weir",,,
407864,en,35646,1,floodgate,,,
407865,en,35647,1,water-resistant,,,
407867,en,35648,1,waterproof,,,
407868,en,35649,1,water-engine,,,
407869,en,35650,1,water-lifting,,,
407870,en,35651,1,"erect, hoist",,,
407871,en,35652,1,"waters, medicinal waters, watering-place, spa",,,
407872,en,35653,1,"office of voevode, province",,,
407873,en,35654,1,militarization,,,
407874,en,35655,1,"militarized, para-military",,,
407875,en,35656,1,"militarize, place on a war footing",,,
407876,en,35657,1,military training,,,
407877,en,35658,1,strategic,,,
407878,en,35659,1,military instructor,,,
407879,en,35660,1,"soldiery, militarists, military clique",,,
407880,en,35661,1,"bother oneself, trouble oneself",,,
407881,en,35662,1,"reins, ribbons",,,
407882,en,35663,1,"prohibit, forbid",,,
407883,en,35664,1,stimulant,,,
407884,en,35665,1,"glorify, exalt",,,
407885,en,35666,1,"be under the direction, be headed, be led",,,
407886,en,35667,1,proclaim,,,
407887,en,35668,1,sublimation,,,
407888,en,35669,1,sublimate,,,
407889,en,35670,1,inflammability,,,
407890,en,35671,1,inflammable,,,
407891,en,35672,1,"flare up, be smitten",,,
407892,en,35673,1,"become proud, plume oneself, get conceited, get a swelled head",,,
407894,en,35675,1,Exaltation of the Cross,,,
407895,en,35676,1,abstainer,,,
407896,en,35677,1,"abstinence, abstemiousness, temperance",,,
407897,en,35678,1,"abstinent, abstemious, temperate",,,
407899,en,35679,1,"blast-engine, blower",,,
407900,en,35680,1,blast,,,
407901,en,35681,1,aerometer,,,
407902,en,35682,1,"ventilation, replacement of air",,,
407903,en,35683,1,"aeronautics, aerostatics",,,
407904,en,35684,1,aeronaut,,,
407905,en,35685,1,"aeronautic, aerostatic, balloon",,,
407906,en,35686,1,"airiness, lightness",,,
407907,en,35687,1,carriage,,,
407908,en,35688,1,libation,,,
407909,en,35689,1,"compensate, make up",,,
407911,en,35690,1,"maturity, virility, manhood",,,
407912,en,35691,1,"grown-up, mature, virile, manly",,,
407913,en,35692,1,"it is a scandal, it is scandalous, scandalously, outrageously",,,
407914,en,35693,1,indignant,,,
407916,en,35694,1,"reward, recompense, make up, compensate",,,
407918,en,35695,1,"be filled with indignation, be indignant",,,
407919,en,35696,1,closed sleigh,,,
407920,en,35697,1,"bellicosity, warlike character",,,
407921,en,35698,1,"troops, force",,,
407923,en,35699,1,"vocable, headword in dictionary, entry",,,
407924,en,35700,1,vocalization,,,
407925,en,35701,1,vocalism,,,
407926,en,35702,1,exercise in vocalization,,,
407927,en,35703,1,"flounce, shuttlecock",,,
407929,en,35704,1,"damp, humid",,,
407930,en,35705,1,"volley-baller, volley-ball player",,,
407932,en,35706,1,"volley-baller, volley-ball player",,,
407933,en,35707,1,native of the Volga region,,,
407934,en,35708,1,native of the Volga region,,,
407935,en,35709,1,willow,,,
407936,en,35710,1,breakwater,,,
407937,en,35711,1,wave-meter,,,
407938,en,35712,1,breakwater,,,
407939,en,35713,1,wave detector,,,
407940,en,35714,1,"red-tapist, procrastinator",,,
407941,en,35715,1,fibrous,,,
407943,en,35716,1,ox-eyed,,,
407944,en,35717,1,Bootes,,,
407945,en,35718,1,fibrous,,,
407946,en,35719,1,capillary,,,
407947,en,35720,1,capillarity,,,
407948,en,35721,1,"dragging, wire-drawing",,,
407949,en,35722,1,wire-drawing,,,
407950,en,35723,1,wire-drawer,,,
407951,en,35724,1,"the Magi, the Three Wise Men",,,
407952,en,35725,1,lupus,,,
407953,en,35726,1,"procrastinate, dawdle, delay, slack",,,
407954,en,35727,1,"piper, dawdler",,,
407955,en,35728,1,"carefree, free and easy, untrammelled",,,
407957,en,35730,1,letter of enfranchisement,,,
407958,en,35731,1,free-thinker,,,
407959,en,35732,1,free-thinking,,,
407960,en,35733,1,free-thinking,,,
407961,en,35734,1,freedom-loving,,,
407962,en,35735,1,"free-thinking, free thought",,,
407963,en,35736,1,volunteer,,,
407964,en,35737,1,"emancipated slave, freedman, emancipated serf",,,
407965,en,35738,1,"freed, emancipated",,,
407966,en,35739,1,"volt, volte",,,
407968,en,35740,1,voltage,,,
407969,en,35741,1,voltameter,,,
407970,en,35742,1,Voltairian,,,
407971,en,35743,1,Voltairianism,,,
407972,en,35744,1,trick-rider,,,
407973,en,35745,1,"do acrobatics, vault",,,
407974,en,35746,1,equestrian vaulting,,,
407975,en,35747,1,voltmeter,,,
407976,en,35748,1,tungsten,,,
407977,en,35749,1,tungsten,,,
407978,en,35750,1,voluntarism,,,
407979,en,35751,1,volute,,,
407980,en,35752,1,"skunk, stinker",,,
407981,en,35753,1,seem,,,
407982,en,35754,1,imaginable,,,
407983,en,35755,1,"be animated, be inspired, be filled with enthusiasm",,,
407984,en,35756,1,"arm, make master, put in possession, instigate, set",,,
407985,en,35757,1,"cry out, clamour, shout",,,
407986,en,35758,1,"incarnate, personified",,,
407987,en,35759,1,"train-oil, blubber-oil",,,
407988,en,35760,1,cooing,,,
407989,en,35761,1,grumbling,,,
407990,en,35762,1,"thievishly, in an underhand way",,,
407991,en,35763,1,"sorcery, fortune-telling",,,
407992,en,35764,1,"fortune-teller, soothsayer",,,
407993,en,35765,1,"blue, burnish",,,
407994,en,35766,1,funnel-shaped,,,
407995,en,35767,1,carrion-crows,,,
407996,en,35768,1,move about,,,
407997,en,35769,1,teaseler,,,
407998,en,35770,1,"teaseling, teasing",,,
407999,en,35771,1,tease,,,
408000,en,35772,1,"nap, with nap",,,
408001,en,35773,1,"nap, with nap",,,
408002,en,35774,1,"peevishly, querulously",,,
408003,en,35775,1,"peevishness, querulousness",,,
408004,en,35776,1,grumbler,,,
408005,en,35777,1,grumbler,,,
408006,en,35778,1,eight times,,,
408008,en,35779,1,wax-paper,,,
408009,en,35780,1,wax-myrtle,,,
408011,en,35782,1,voluntary Sunday work,,,
408012,en,35783,1,"inflamed, fevered",,,
408014,en,35784,1,inflame,,,
408015,en,35785,1,"become inflamed, be inflamed",,,
408017,en,35786,1,"breeding, good breeding",,,
408018,en,35787,1,"ignition, inflammation",,,
408019,en,35788,1,inflammability,,,
408020,en,35789,1,"inflammable, flammable",,,
408021,en,35790,1,"set on fire, ignite, fire, inflame",,,
408022,en,35791,1,"ignite, blaze up, take fire, flare up",,,
408025,en,35793,1,"follow, ensue",,,
408026,en,35794,1,prohibitive,,,
408027,en,35795,1,"forbid, prohibit",,,
408028,en,35796,1,prohibition,,,
408029,en,35797,1,godfather,,,
408030,en,35798,1,godmother,,,
408031,en,35799,1,"receptive, quick on the uptake, susceptible",,,
408033,en,35800,1,reproductive,,,
408034,en,35801,1,"be reproduced, repeat, recur, come back",,,
408035,en,35802,1,"be inflamed, blaze up",,,
408037,en,35804,1,reunited,,,
408038,en,35805,1,reunite,,,
408039,en,35806,1,reunite,,,
408040,en,35807,1,"repairer, restorative for hair",,,
408041,en,35808,1,orientalist,,,
408042,en,35809,1,oriental studies,,,
408043,en,35810,1,"oriental, of oriental studies",,,
408044,en,35811,1,"oriental, of oriental studies",,,
408045,en,35812,1,"delight, enrapture, ravish, entrance",,,
408046,en,35813,1,"enthusiasm, exaltation",,,
408047,en,35814,1,"mountain-climber, Alpinist",,,
408048,en,35815,1,"eighth, quaver",,,
408049,en,35816,1,eight-oared,,,
408050,en,35817,1,octahedron,,,
408051,en,35818,1,octahedral,,,
408052,en,35819,1,"eightieth anniversary, eightieth birthday, eighty years",,,
408053,en,35820,1,"of eighty years, eighty-year, of eighty, eighty-year-old",,,
408054,en,35821,1,"eighth-form boy, eighth-former",,,
408055,en,35822,1,eighth-form girl,,,
408056,en,35823,1,"eightfold, octuple",,,
408057,en,35824,1,"eighth anniversary, eighth years",,,
408058,en,35825,1,"eight-hundredth anniversary, octingentenary, eight hundred years, eight centuries",,,
408059,en,35826,1,"of eight hundred years, eight-hundredth",,,
408060,en,35827,1,eight-hundredth,,,
408061,en,35828,1,"octave, octet",,,
408062,en,35829,1,eight-foot,,,
408063,en,35830,1,"eight-stringed, octachord",,,
408064,en,35831,1,"the eight-thousandth, eight thousand roubles worth",,,
408065,en,35832,1,octagon,,,
408066,en,35833,1,octagonal,,,
408067,en,35834,1,"of eight hours, eight-hour",,,
408069,en,35835,1,"an eighth of a pound, octavo",,,
408070,en,35836,1,vote,,,
408071,en,35837,1,great landowner,,,
408072,en,35838,1,patrimonial,,,
408073,en,35839,1,in vain,,,
408074,en,35840,1,accession,,,
408075,en,35841,1,"ascend the throne, set in, be established",,,
408077,en,35842,1,wax-paper,,,
408078,en,35843,1,waxed,,,
408079,en,35844,1,"empty honeycomb, unrefined beeswax",,,
408080,en,35845,1,"wax, polish with wax",,,
408081,en,35846,1,"belligerent, warring",,,
408082,en,35847,1,"confluence, mouth",,,
408084,en,35848,1,solder in,,,
408085,en,35849,1,"soldering, soldered-in part",,,
408087,en,35851,1,fix,,,
408088,en,35852,1,stare,,,
408089,en,35853,1,"impressionability, sensitiveness",,,
408090,en,35854,1,"absorb, imbibe",,,
408091,en,35855,1,inscribed,,,
408092,en,35856,1,"entry, insertion",,,
408093,en,35857,1,absorption,,,
408096,en,35859,1,"shove in, push in, shove, push, stuff, cram",,,
408097,en,35860,1,"fuse in, fuse",,,
408098,en,35861,1,"intertwine, interlace, plait, intersperse, work",,,
408100,en,35862,1,"dimly, half-heartedly",,,
408101,en,35863,1,apropos,,,
408102,en,35864,1,"flit in, flit",,,
408103,en,35865,1,"setting, reduction",,,
408106,en,35867,1,very tightly,,,
408107,en,35868,1,"still half asleep, only half awake",,,
408108,en,35869,1,jump,,,
408110,en,35870,1,injection,,,
408111,en,35871,1,"inject, give an injection",,,
408112,en,35872,1,"harness, put",,,
408114,en,35873,1,harness oneself,,,
408115,en,35874,1,"admittance, admission, intake, inlet",,,
408116,en,35875,1,"entrance, inlet, admission",,,
408117,en,35876,1,"twist in, involve, implicate, entangle",,,
408118,en,35877,1,"get twisted in, meddle, interfere",,,
408119,en,35878,1,five times,,,
408121,en,35879,1,"fifthly, in the fifth place",,,
408122,en,35880,1,"hostilely, with enmity, with animosity",,,
408123,en,35881,1,"at random, at haphazard",,,
408124,en,35882,1,"separately, disunitedly, in disunity",,,
408125,en,35883,1,separately,,,
408126,en,35884,1,"make understand, convince, make listen to reason",,,
408127,en,35885,1,"growing in, growing, rooting",,,
408128,en,35886,1,"grow in, take root, grow, root itself",,,
408129,en,35887,1,at full length,,,
408130,en,35888,1,"doctoring, treatment",,,
408131,en,35889,1,"doctor, treat, heal",,,
408132,en,35890,1,"rotatory, rotary",,,
408134,en,35892,1,harmful,,,
408135,en,35893,1,"at times, now and then, now and again, from time to time",,,
408137,en,35894,1,temporary worker,,,
408139,en,35895,1,calendar,,,
408140,en,35896,1,innateness,,,
408141,en,35897,1,cut,,,
408142,en,35898,1,hand to hand,,,
408143,en,35899,1,"fibber, liar",,,
408145,en,35900,1,"fibber, liar",,,
408146,en,35901,1,"suction, sucking",,,
408147,en,35902,1,omniscience,,,
408148,en,35903,1,omniscient,,,
408149,en,35904,1,absolute power,,,
408150,en,35905,1,know-all,,,
408151,en,35906,1,behaviour of a know-all,,,
408152,en,35907,1,"establishment, installation, lodge, move in",,,
408153,en,35908,1,"move, install oneself, take root, become implanted",,,
408155,en,35909,1,"to the utmost, in every possible way, in every way possible",,,
408157,en,35910,1,"every kind, all and every",,,
408158,en,35911,1,"seven times, sevenfold",,,
408159,en,35912,1,seven,,,
408160,en,35913,1,night-service,,,
408161,en,35914,1,general compulsory education,,,
408162,en,35915,1,"all-conquering, all-triumphant",,,
408163,en,35916,1,all-weather,,,
408164,en,35917,1,all-devouring,,,
408165,en,35918,1,all-forgiving,,,
408166,en,35919,1,omnipotence,,,
408167,en,35920,1,All-Slav,,,
408168,en,35921,1,omnivorous,,,
408170,en,35923,1,rear,,,
408171,en,35924,1,boiling up,,,
408172,en,35925,1,"tousled, dishevelled",,,
